,Datetime,Title,Description,Link,Label,MS,NR,Hard
2574, ۰۳ خرداد ۱۴۰۰ - ۰۹:۱۱ ,چرا بانک ملت دیروز کشف قیمت نشد؟,مدیریت عملیات بازار شرکت بورس اوراق بهادار تهران در خصوص بازگشایی نماد معاملاتی بانک ملت (وبملت) توضیحاتی ارائه داد.,https://www.tasnimnews.com/fa/news/1400/03/03/2508542/چرا-بانک-ملت-دیروز-کشف-قیمت-نشد,,,,
2575, ۰۲ خرداد ۱۴۰۰ - ۱۴:۲۷ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۰۲,امروز سهامداران شرکت‌های ایران مرینوس، سرمایه‌گذاری توسعه صنایع سیمان و لیزینگ رایان سایپا در بورس و معامله‌گران شرکت‌های سیمان ساوه، سرمایه‌گذاری سبحان و پتروشیمی تندگویان در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/02/2508249/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-02,,,,
2576, ۰۲ خرداد ۱۴۰۰ - ۱۴:۱۳ ,شاخص بورس در آستانه از دست دادن ارتفاع ۱.۱ میلیون واحد قرار گرفت,شاخص بورس در جریان معاملات امروز بازار سرمایه بیش از ۲۰ هزار واحد دیگر افت کرد و در آستانه از دست دادن ارتفاع ۱.۱ میلیون واحد قرار گرفت.,https://www.tasnimnews.com/fa/news/1400/03/02/2508243/شاخص-بورس-در-آستانه-از-دست-دادن-ارتفاع-1-1-میلیون-واحد-قرار-گرفت,,,,
2577, ۰۲ خرداد ۱۴۰۰ - ۱۴:۰۰ ,معاملات قراردادهای اختیار معامله بانک صادرات آغاز شد,دوره معاملاتی قراردادهای اختیار معامله خرید و فروش بر روی سهام بانک صادرات ایران در بازار مشتقه بورس اوراق بهادار تهران آغاز شد.,https://www.tasnimnews.com/fa/news/1400/03/02/2508234/معاملات-قراردادهای-اختیار-معامله-بانک-صادرات-آغاز-شد,,,,
2578, ۰۲ خرداد ۱۴۰۰ - ۰۸:۳۳ ,یک شرکت فرابورسی از فردا بازارگردانی می‌شود,"عملیات بازارگردانی شرکت سرمایه‌گذاری کارکنان صنعت برق زنجان و قزوین با نماد معاملاتی ""وبرق"" از فردا(دوشنبه) در فرابورس ایران آغاز می‌شود.",https://www.tasnimnews.com/fa/news/1400/03/02/2507912/یک-شرکت-فرابورسی-از-فردا-بازارگردانی-می-شود,,,,
2579, ۰۱ خرداد ۱۴۰۰ - ۱۳:۳۷ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۳/۰۱,امروز سهامداران شرکت‌های ایران مرینوس، سرمایه‌گذاری اعتبار ایران و توسعه شهری توس گستر در بورس و معامله‌گران شرکت‌های تولیدات پتروشیمی قائد بصیر، بیمه پاسارگاد و سیمان ساوه در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/03/01/2507557/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-03-01,,,,
2580, ۰۱ خرداد ۱۴۰۰ - ۱۳:۳۶ ,معاملات قراردادهای اختیار معامله مخابرات آغاز شد,دوره معاملاتی قراردادهای اختیار معامله خرید و فروش بر روی سهام شرکت مخابرات ایران در سررسید مهرماه ۱۴۰۰، از امروز(‌شنبه) در بازار مشتقه بورس اوراق بهادار تهران آغاز شد.,https://www.tasnimnews.com/fa/news/1400/03/01/2507536/معاملات-قراردادهای-اختیار-معامله-مخابرات-آغاز-شد,,,,
2581, ۰۱ خرداد ۱۴۰۰ - ۱۳:۳۵ ,افت شاخص بورس هر روز بیشتر از دیروز,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت افت بیش از ۲۷ هزار واحدی، بیشترین افت سال ۱۴۰۰ را به ثبت رساند.,https://www.tasnimnews.com/fa/news/1400/03/01/2507541/افت-شاخص-بورس-هر-روز-بیشتر-از-دیروز,,,,
2582, ۰۱ خرداد ۱۴۰۰ - ۱۲:۳۲ ,افت ۶۴هزار واحدی شاخص بورس در اردیبهشت ۱۴۰۰,شاخص بورس در اردیبهشت ماه امسال با ۶۴هزار و ۸۲۲واحد کاهش، معادل ۵.۳۲ درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/01/2507382/افت-64هزار-واحدی-شاخص-بورس-در-اردیبهشت-1400,,,,
2583, ۰۱ خرداد ۱۴۰۰ - ۱۰:۲۰ ,کاهش ۱۵۲هزار واحدی شاخص بورس در ۲ ماه گذشته,شاخص بورس در ۳۸روز معاملاتی با ۱۵۲هزار و ۹۳۹واحد کاهش، معادل ۱۱.۷۰درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/01/2507371/کاهش-152هزار-واحدی-شاخص-بورس-در-2-ماه-گذشته,,,,
2584, ۰۱ خرداد ۱۴۰۰ - ۱۰:۱۵ ,کاهش ۲۹ هزار واحدی شاخص بورس در هفته پایانی اردیبهشت,شاخص بورس در هفته‌ای که گذشت با ۲۹هزار و ۲۳۲واحد کاهش، معادل ۲.۴۷درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/03/01/2507363/کاهش-29-هزار-واحدی-شاخص-بورس-در-هفته-پایانی-اردیبهشت,,,,
2585, ۳۱ ارديبهشت ۱۴۰۰ - ۱۲:۳۵ ,توضیح وزارت اقتصاد درخصوص اظهارات جنجالی دژپسند/عرضه اوراق در فضای مجزای بازار سهام انجام شد,تقاضای خرید اوراق بدهی، از نظر نرخ ریسک و بازدهی مورد قبول متقاضیان خرید، در فضای کاملاً مجزا و متفاوت از تقاضای خرید سهام قرار دارد و عدم عرضه اوراق بدهی لزوماً به معنی هدایت منابع به سمت بازار سرمایه نخواهد بود.,https://www.tasnimnews.com/fa/news/1400/02/31/2507008/توضیح-وزارت-اقتصاد-درخصوص-اظهارات-جنجالی-دژپسند-عرضه-اوراق-در-فضای-مجزای-بازار-سهام-انجام-شد,,,,
2586, ۳۱ ارديبهشت ۱۴۰۰ - ۰۹:۱۳ ,تمامی شرکت‌های بیمه موظف به افزایش سرمایه شدند,رئیس کل بیمه مرکزی گفت: تمامی شرکت‌های بیمه‌ای چه بورسی و چه غیر بورسی، موظف به افزایش سرمایه تا پایان سال شده اند.,https://www.tasnimnews.com/fa/news/1400/02/31/2506909/تمامی-شرکت-های-بیمه-موظف-به-افزایش-سرمایه-شدند,,,,
2587, ۳۱ ارديبهشت ۱۴۰۰ - ۰۹:۱۳ ,شرکت تازه‌وارد به فرابورس از یکشنبه بازارگردانی می‌شود,"عملیات بازارگردانی شرکت تولید و توسعه سرب و روی ایرانیان با نماد معاملاتی ""فتوسا"" از یکشنبه آینده در فرابورس ایران آغاز می‌شود.",https://www.tasnimnews.com/fa/news/1400/02/31/2506905/شرکت-تازه-وارد-به-فرابورس-از-یکشنبه-بازارگردانی-می-شود,,,,
2588, ۲۹ ارديبهشت ۱۴۰۰ - ۱۴:۲۳ ,دومین عرضه اولیه امسال کشف قیمت شد,"تعداد ۷۵میلیون سهم شرکت تولید و توسعه سرب و روی ایرانیان، امروز(چهار‌‌شنبه) به‌عنوان دومین عرضه اولیه امسال بازار سرمایه با نماد ""فتوسا"" در فرابورس ایران عرضه و هر سهم این شرکت ۷۸۴۲ ریال کشف قیمت شد.",https://www.tasnimnews.com/fa/news/1400/02/29/2506101/دومین-عرضه-اولیه-امسال-کشف-قیمت-شد,,,,
2589, ۲۹ ارديبهشت ۱۴۰۰ - ۱۳:۵۸ ,اسامی سهام بورس با بالاترین و پایین‌ترین رشد قیمت امروز ۱۴۰۰/۰۲/۲۹,امروز سهامداران شرکت‌های توسعه و عمران امید، گروه دارویی برکت و تامین سرمایه امین در بورس و معامله‌گران شرکت‌های شیر پاستوریزه پگاه گیلان، بیمه پاسارگاد و هلدینگ صنایع معدنی خاورمیانه در فرابورس بیشترین سود را کسب کردند.,https://www.tasnimnews.com/fa/news/1400/02/29/2506053/اسامی-سهام-بورس-با-بالاترین-و-پایین-ترین-رشد-قیمت-امروز-1400-02-29,,,,
2590, ۲۹ ارديبهشت ۱۴۰۰ - ۱۳:۵۱ ,ثبت بیشترین افت امسال شاخص، در روز دفاع روحانی از عملکردش در بورس,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت افت بیش از ۱۸ هزار واحدی، بیشترین افت سال ۱۴۰۰ را به ثبت رساند.,https://www.tasnimnews.com/fa/news/1400/02/29/2506047/ثبت-بیشترین-افت-امسال-شاخص-در-روز-دفاع-روحانی-از-عملکردش-در-بورس,,,,
2591, ۲۹ ارديبهشت ۱۴۰۰ - ۱۲:۵۹ ,بازی دوباره آقای رئیس با اعصاب سهامداران بورس/ کتاب‌های فارسی دبستان اصلاح می‌شود، «سقوط» هم معنی «اوج»!,درحالی رئیس جمهور مدعی شده که دولتِ او بازار سرمایه را به اوج رسانده است، که از مرداد سال ۹۹ سهامدارانی که به دعوت شخص آقای روحانی وارد این بازار شده اند حداقل ۸۰ درصد سرمایه‌شان را از دست داده‌اند.,https://www.tasnimnews.com/fa/news/1400/02/29/2505979/بازی-دوباره-آقای-رئیس-با-اعصاب-سهامداران-بورس-کتاب-های-فارسی-دبستان-اصلاح-می-شود-سقوط-هم-معنی-اوج,,,,
2592, ۲۹ ارديبهشت ۱۴۰۰ - ۱۱:۵۰ ,رضوانی‌فر: شستا بورس کالا و انرژی را رونق داد/ ۱۸ هزار میلیارد ریال معامله در ۵۴ روز,مدیرعامل شستا با اشاره به معامله ۱۸ هزار میلیارد ریالی محصولات شرکت‌های زیرمجموعه شستا در ۵۴ روز اول امسال در بورس کالا و رشد حدود ۶ برابری نسبت به مدت مشابه سال گذشته گفت:‌ شستا بورس کالا و انرژی را رونق داد.,https://www.tasnimnews.com/fa/news/1400/02/29/2505879/رضوانی-فر-شستا-بورس-کالا-و-انرژی-را-رونق-داد-18-هزار-میلیارد-ریال-معامله-در-54-روز,,,,
2593, ۲۹ ارديبهشت ۱۴۰۰ - ۱۰:۴۰ ,پیشنهاد واگذاری سرخابی‌ها به روش پیمان مدیریت,یک کارشناس بازار سرمایه با اشاره به این که به دلیل تداوم مشکلات درآمدزایی و سایر موانع، باید خدا را شکر کنیم که فعلا دو باشگاه استقلال و پرسپولیس خصوصی نشده‌اند، گفت: واگذاری این دو باشگاه باید از طریق پیمان مدیریت انجام شود.,https://www.tasnimnews.com/fa/news/1400/02/29/2505839/پیشنهاد-واگذاری-سرخابی-ها-به-روش-پیمان-مدیریت,,,,
2594, ۲۹ ارديبهشت ۱۴۰۰ - ۰۸:۳۲ ,مسئولیت واگذاری استقلال و پرسپولیس با سازمان خصوصی‌‌سازی است,وزیر ورزش و جوانان گفت: مسئولیت اصلی تمام فرایند‌های واگذاری دو باشگاه استقلال و پرسپولیس با سازمان خصوصی‌‌سازی است و مستندات، مدارک و گزارش‌های حسابرسی الان در اختیار این سازمان قرار دارد.,https://www.tasnimnews.com/fa/news/1400/02/29/2505761/مسئولیت-واگذاری-استقلال-و-پرسپولیس-با-سازمان-خصوصی-سازی-است,,,,
2595, ۲۹ ارديبهشت ۱۴۰۰ - ۰۸:۳۲ ,انتقاد از دخالت غیرکارشناسی دولت در بورس/ دولت با دعوت مردم به بورس موجب بروز مشکلات شد,معاون مرکز پژوهش‌های مجلس یکی از چالش‌های کلان بازار سرمایه را دخالت غیرکارشناسی دولت ارزیابی کرد و گفت: دولت بدون ایجاد زیرساخت مناسب، مردم را به بازار سرمایه سوق داد که منجر به بروز مشکلاتی برای مردم شد.,https://www.tasnimnews.com/fa/news/1400/02/29/2505758/انتقاد-از-دخالت-غیرکارشناسی-دولت-در-بورس-دولت-با-دعوت-مردم-به-بورس-موجب-بروز-مشکلات-شد,,,,
2596, ۲۹ ارديبهشت ۱۴۰۰ - ۰۸:۲۴ ,اقدامات دولت در راستای واگذاری استقلال و پرسپولیس وجاهت قانونی ندارد,سخنگوی کمیسیون اصل ۹۰ مجلس گفت: بر اساس مصوبه سال ۹۷ دولت، دو باشگاه استقلال و پرسپولیس در لیست واگذاری قرار دارند، اما اصل واگذاری و نحوه آن باید با مصوبه مجلس باشد.,https://www.tasnimnews.com/fa/news/1400/02/29/2505743/اقدامات-دولت-در-راستای-واگذاری-استقلال-و-پرسپولیس-وجاهت-قانونی-ندارد,,,,
